PERMNO,date,TICKER,PRC
91233,20100316,MA,249.34000
91233,20100317,MA,248.64999
91233,20100318,MA,246.30000
91233,20100319,MA,244.36000
91233,20100322,MA,247.08000
91233,20100323,MA,245.59000
91233,20100324,MA,244.67999
91233,20100325,MA,246.09000
91233,20100326,MA,246.24001
91233,20100329,MA,248.00999
91233,20100330,MA,252.41000
91233,20100331,MA,254.00000
91233,20100401,MA,253.94000
91233,20100405,MA,255.58000
91233,20100406,MA,258.75000
91233,20100407,MA,255.66000
91233,20100408,MA,256.88000
91233,20100409,MA,258.88000
91233,20100412,MA,259.57001
91233,20100413,MA,258.50000
91233,20100414,MA,263.13000
91233,20100415,MA,262.63000
91233,20100416,MA,259.50000
91233,20100419,MA,257.29999
91233,20100420,MA,261.39001
91233,20100421,MA,260.59000
91233,20100422,MA,261.60001
91233,20100423,MA,267.22000
91233,20100426,MA,265.78000
91233,20100427,MA,254.85001
91233,20100428,MA,253.00000
91233,20100429,MA,255.38000
91233,20100430,MA,248.03999
91233,20100503,MA,250.74001
91233,20100504,MA,251.25000
91233,20100505,MA,237.94000
91233,20100506,MA,230.30000
91233,20100507,MA,223.09000
91233,20100510,MA,230.31000
91233,20100511,MA,223.24001
91233,20100512,MA,232.62000
91233,20100513,MA,232.31000
91233,20100514,MA,212.45000
91233,20100517,MA,210.81000
91233,20100518,MA,202.81000
91233,20100519,MA,202.45000
91233,20100520,MA,205.50000
91233,20100521,MA,213.85001
91233,20100524,MA,209.84000
91233,20100525,MA,206.87000
91233,20100526,MA,205.00000
91233,20100527,MA,207.80000
91233,20100528,MA,201.77000
91233,20100601,MA,200.39000
91233,20100602,MA,201.02000
91233,20100603,MA,202.00000
91233,20100604,MA,196.67000
91233,20100607,MA,200.07001
91233,20100608,MA,197.53999
91233,20100609,MA,195.46001
91233,20100610,MA,205.12000
91233,20100611,MA,204.88000
91233,20100614,MA,204.17000
91233,20100615,MA,209.57001
91233,20100616,MA,210.62000
91233,20100617,MA,214.00000
91233,20100618,MA,214.25999
91233,20100621,MA,223.34000
91233,20100622,MA,220.94000
91233,20100623,MA,219.85001
91233,20100624,MA,214.89000
91233,20100625,MA,218.39000
91233,20100628,MA,211.52000
91233,20100629,MA,202.99001
91233,20100630,MA,199.53000
91233,20100701,MA,202.70000
91233,20100702,MA,202.77000
91233,20100706,MA,200.03000
91233,20100707,MA,207.57001
91233,20100708,MA,209.67000
91233,20100709,MA,215.52000
91233,20100712,MA,213.67000
91233,20100713,MA,214.63000
91233,20100714,MA,213.17000
91233,20100715,MA,211.81000
91233,20100716,MA,197.22000
91233,20100719,MA,195.83000
91233,20100720,MA,205.30000
91233,20100721,MA,201.50000
91233,20100722,MA,208.39999
91233,20100723,MA,212.94000
91233,20100726,MA,212.83000
91233,20100727,MA,214.23000
91233,20100728,MA,210.09000
91233,20100729,MA,208.37000
91233,20100730,MA,210.03999
91233,20100802,MA,202.52000
91233,20100803,MA,200.91000
91233,20100804,MA,205.30000
91233,20100805,MA,201.63000
91233,20100806,MA,207.42000
91233,20100809,MA,214.89000
91233,20100810,MA,216.35001
91233,20100811,MA,209.66000
91233,20100812,MA,211.83000
91233,20100813,MA,210.64000
91233,20100816,MA,210.44000
91233,20100817,MA,214.03000
91233,20100818,MA,212.86000
91233,20100819,MA,208.89000
91233,20100820,MA,206.37000
91233,20100823,MA,205.19000
91233,20100824,MA,202.50999
91233,20100825,MA,206.11000
91233,20100826,MA,203.17000
91233,20100827,MA,206.62000
91233,20100830,MA,202.70000
91233,20100831,MA,198.36000
91233,20100901,MA,201.08000
91233,20100902,MA,204.73000
91233,20100903,MA,206.98000
91233,20100907,MA,200.52000
91233,20100908,MA,194.39999
91233,20100909,MA,191.98000
91233,20100910,MA,198.14000
91233,20100913,MA,193.03000
91233,20100914,MA,199.75000
91233,20100915,MA,210.17999
91233,20100916,MA,210.28999
91233,20100917,MA,213.67000
91233,20100920,MA,218.71001
91233,20100921,MA,216.99001
91233,20100922,MA,219.03000
91233,20100923,MA,219.42999
91233,20100924,MA,221.57001
91233,20100927,MA,222.37000
91233,20100928,MA,223.00000
91233,20100929,MA,222.63000
91233,20100930,MA,224.00000
91233,20101001,MA,224.78000
91233,20101004,MA,222.64000
91233,20101005,MA,225.89999
91233,20101006,MA,223.30000
91233,20101007,MA,220.86000
91233,20101008,MA,222.59000
91233,20101011,MA,222.86000
91233,20101012,MA,222.13000
91233,20101013,MA,230.89000
91233,20101014,MA,232.66000
91233,20101015,MA,233.70000
91233,20101018,MA,235.45000
91233,20101019,MA,237.05000
91233,20101020,MA,240.52000
91233,20101021,MA,243.19000
91233,20101022,MA,242.64000
91233,20101025,MA,245.14999
91233,20101026,MA,243.52000
91233,20101027,MA,245.75999
91233,20101028,MA,239.52000
91233,20101029,MA,240.06000
91233,20101101,MA,238.99001
91233,20101102,MA,245.98000
91233,20101103,MA,251.83000
91233,20101104,MA,254.89000
91233,20101105,MA,256.29001
91233,20101108,MA,252.75999
91233,20101109,MA,251.52000
91233,20101110,MA,253.57001
91233,20101111,MA,252.07001
91233,20101112,MA,243.17000
91233,20101115,MA,242.92999
91233,20101116,MA,233.06000
91233,20101117,MA,234.57001
91233,20101118,MA,242.49001
91233,20101119,MA,243.88000
91233,20101122,MA,243.41000
91233,20101123,MA,235.64999
91233,20101124,MA,237.78999
91233,20101126,MA,235.14999
91233,20101129,MA,235.56000
91233,20101130,MA,237.03000
91233,20101201,MA,248.19000
91233,20101202,MA,249.19000
91233,20101203,MA,249.08000
91233,20101206,MA,253.16000
91233,20101207,MA,246.78000
91233,20101208,MA,250.64000
91233,20101209,MA,251.22000
91233,20101210,MA,254.75999
91233,20101213,MA,259.35001
91233,20101214,MA,254.12000
91233,20101215,MA,249.22000
91233,20101216,MA,223.49001
91233,20101217,MA,221.25999
91233,20101220,MA,223.53999
91233,20101221,MA,219.78000
91233,20101222,MA,217.39999
91233,20101223,MA,218.30000
91233,20101227,MA,224.64999
91233,20101228,MA,224.52000
91233,20101229,MA,225.46001
91233,20101230,MA,223.72000
91233,20101231,MA,224.11000
91233,20110103,MA,220.85001
91233,20110104,MA,223.70000
91233,20110105,MA,230.28999
91233,20110106,MA,231.12000
91233,20110107,MA,231.09000
91233,20110110,MA,230.20000
91233,20110111,MA,229.39999
91233,20110112,MA,232.83000
91233,20110113,MA,233.50999
91233,20110114,MA,236.91000
91233,20110118,MA,237.63000
91233,20110119,MA,235.36000
91233,20110120,MA,235.10001
91233,20110121,MA,233.53000
91233,20110124,MA,239.00000
91233,20110125,MA,241.53999
91233,20110126,MA,240.17999
91233,20110127,MA,239.11000
91233,20110128,MA,234.87000
91233,20110131,MA,236.50999
91233,20110201,MA,238.14999
91233,20110202,MA,239.39000
91233,20110203,MA,245.39000
91233,20110204,MA,247.24001
91233,20110207,MA,249.98000
91233,20110208,MA,249.61000
91233,20110209,MA,248.50000
91233,20110210,MA,252.13000
91233,20110211,MA,253.49001
91233,20110214,MA,254.96001
91233,20110215,MA,256.10001
91233,20110216,MA,254.38000
91233,20110217,MA,251.82001
91233,20110218,MA,250.74001
91233,20110222,MA,247.38000
91233,20110223,MA,244.12000
91233,20110224,MA,244.17999
91233,20110225,MA,246.71001
91233,20110228,MA,240.56000
91233,20110301,MA,240.36000
91233,20110302,MA,246.17999
91233,20110303,MA,251.64999
91233,20110304,MA,249.75000
91233,20110307,MA,247.27000
91233,20110308,MA,249.00000
91233,20110309,MA,247.98000
91233,20110310,MA,243.56000
91233,20110311,MA,248.42000
91233,20110314,MA,248.84000
91233,20110315,MA,244.64999
91233,20110316,MA,244.30000
91233,20110317,MA,243.75999
91233,20110318,MA,241.67999
91233,20110321,MA,247.96001
91233,20110322,MA,246.75999
91233,20110323,MA,246.86000
91233,20110324,MA,252.31000
91233,20110325,MA,247.70000
91233,20110328,MA,252.37000
91233,20110329,MA,251.71001
91233,20110330,MA,253.66000
91233,20110331,MA,251.72000
91233,20110401,MA,253.55000
91233,20110404,MA,261.25000
91233,20110405,MA,262.92999
91233,20110406,MA,265.48001
91233,20110407,MA,265.17001
91233,20110408,MA,263.06000
91233,20110411,MA,266.60999
91233,20110412,MA,262.95999
91233,20110413,MA,269.76001
91233,20110414,MA,268.87000
91233,20110415,MA,267.57999
91233,20110418,MA,265.04999
91233,20110419,MA,267.06000
91233,20110420,MA,270.01999
91233,20110421,MA,273.28000
91233,20110425,MA,271.42999
91233,20110426,MA,276.35999
91233,20110427,MA,275.35999
91233,20110428,MA,274.70001
91233,20110429,MA,275.89001
91233,20110502,MA,275.29001
91233,20110503,MA,282.38000
91233,20110504,MA,282.39001
91233,20110505,MA,274.50000
91233,20110506,MA,274.25000
91233,20110509,MA,278.76999
91233,20110510,MA,281.10001
91233,20110511,MA,278.13000
91233,20110512,MA,282.10001
91233,20110513,MA,280.00000
91233,20110516,MA,279.14999
91233,20110517,MA,282.04999
91233,20110518,MA,281.35001
91233,20110519,MA,284.06000
91233,20110520,MA,277.57001
91233,20110523,MA,271.95999
91233,20110524,MA,270.09000
91233,20110525,MA,274.48001
91233,20110526,MA,282.10001
91233,20110527,MA,285.23999
91233,20110531,MA,287.04999
91233,20110601,MA,280.66000
91233,20110602,MA,282.75000
91233,20110603,MA,277.06000
91233,20110606,MA,271.92001
91233,20110607,MA,274.20001
91233,20110608,MA,270.00000
91233,20110609,MA,271.70001
91233,20110610,MA,267.03000
91233,20110613,MA,267.42001
91233,20110614,MA,274.12000
91233,20110615,MA,270.47000
91233,20110616,MA,266.67999
91233,20110617,MA,266.09000
91233,20110620,MA,269.95001
91233,20110621,MA,274.03000
91233,20110622,MA,271.14001
91233,20110623,MA,273.13000
91233,20110624,MA,274.20001
91233,20110627,MA,272.60001
91233,20110628,MA,278.23001
91233,20110629,MA,309.70001
91233,20110630,MA,301.34000
